Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Returning_Visitor
3.0,62.0,2.0,193.0,4.0,139.0,0.0,0.0125,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,0.0,1.0
3.0,60.16666667,0.0,0.0,14.0,2322.866667,0.011764706,0.028431373,0.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,444.6333333,0.0,0.025,0.0,0.0,11.0,2.0,4.0,1.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,409.3030303,0.008333333,0.023611111,0.0,0.6,5.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
3.0,66.5,3.0,65.75,152.0,3684.321458,0.005194805,0.010451453,12.64606692,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,49.0,0.0,0.1,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,21.0,882.75,0.0,0.020408163,0.0,0.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
2.0,24.2,0.0,0.0,8.0,530.0,0.0,0.044444444,0.0,0.0,8.0,1.0,8.0,1.0,2.0,0.0,0.0,1.0
5.0,69.33333333,1.0,0.0,5.0,142.0,0.0,0.022222222,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0
2.0,191.0,1.0,100.0,46.0,2452.582143,0.007246377,0.022253906,0.0,0.0,3.0,3.0,2.0,9.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
4.0,22.5,0.0,0.0,15.0,362.6333333,0.028571429,0.039285714,0.0,0.0,12.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,25.0,1225.857143,0.012,0.040977778,0.0,0.4,5.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0
2.0,95.0,0.0,0.0,10.0,203.4166667,0.0,0.016666667,0.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,1721.666667,0.038095238,0.038571429,0.0,0.0,11.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
5.0,587.0,0.0,0.0,125.0,4639.410534,0.012433862,0.023856765,0.0,0.6,5.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,159.0,0.0,0.033333333,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,5.066666667,0.0,0.0,32.0,441.6045455,0.0,0.00625,0.0,0.0,9.0,2.0,2.0,6.0,3.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,19.0,725.3333333,0.010526316,0.023157895,0.0,0.0,5.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,174.0833333,0.06,0.07,0.0,0.0,11.0,2.0,2.0,9.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,10.0,348.25,0.02,0.024,0.0,0.0,11.0,2.0,2.0,4.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,38.0,1338.778571,0.011111111,0.024532828,0.0,0.0,11.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
5.0,52.0,0.0,0.0,16.0,866.5,0.0,0.011764706,0.0,0.0,5.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
4.0,99.0,3.0,112.25,46.0,930.0141026,0.001960784,0.016470588,0.0,0.0,11.0,1.0,1.0,3.0,10.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,10.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0
3.0,12.0,1.0,24.0,3.0,5.333333333,0.033333333,0.083333333,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
2.0,229.5,2.0,29.75,8.0,212.75,0.0,0.025,0.0,0.0,12.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0
4.0,195.5,0.0,0.0,31.0,1028.533333,0.018181818,0.031313131,77.66478213,0.0,11.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
6.0,103.9,3.0,50.2,9.0,1759.066667,0.011764706,0.024705882,0.0,0.0,9.0,1.0,1.0,7.0,5.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,89.0,2924.432937,0.006741573,0.024478493,0.0,0.0,11.0,2.0,2.0,1.0,10.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,41.0,1202.904762,0.011529933,0.033252033,0.0,0.0,3.0,2.0,2.0,2.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,219.0,0.0,0.025,0.0,0.0,12.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0
3.0,258.0,2.0,34.625,25.0,1364.8125,0.029761905,0.035714286,3.18693501,0.0,12.0,1.0,1.0,3.0,10.0,1.0,0.0,1.0
2.0,87.0,0.0,0.0,20.0,918.0833333,0.0075,0.010666667,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,84.0,1460.256115,0.004703833,0.013205032,0.0,0.0,11.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,122.0,0.088888889,0.108333333,0.0,0.0,11.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0
1.0,53.9,0.0,0.0,34.0,422.5230769,0.0,0.006015038,36.31643173,0.0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
2.0,172.0,0.0,0.0,61.0,3374.916667,0.001111111,0.021388889,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,7.0,37.0,0.083333333,0.108333333,0.0,0.6,5.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,504.2333333,0.01,0.021666667,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,118.9,4.0,380.7,4.0,188.4,0.0,0.006666667,0.0,0.0,10.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.066666667,0.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0
1.0,13.1,0.0,0.0,111.0,4208.752099,0.003477744,0.015856149,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,13.0,437.25,0.069230769,0.102564103,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,23.0,684.5,0.02173913,0.044927536,0.0,0.8,5.0,2.0,2.0,2.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,622.0,0.0,0.0125,0.0,0.0,3.0,2.0,10.0,2.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.8,5.0,3.0,2.0,3.0,13.0,0.0,0.0,1.0
5.0,71.0,0.0,0.0,57.0,1422.909324,0.005263158,0.018891527,13.55041394,0.0,11.0,2.0,4.0,4.0,2.0,0.0,0.0,1.0
4.0,107.5333333,2.0,298.0,16.0,570.3333333,0.011764706,0.014705882,0.0,0.0,5.0,3.0,2.0,6.0,13.0,0.0,0.0,1.0
3.0,37.5,0.0,0.0,46.0,1804.9,0.017730496,0.039361702,0.0,0.0,5.0,2.0,2.0,3.0,6.0,0.0,0.0,1.0
2.0,104.0,1.0,136.5,12.0,977.5333333,0.0,0.015384615,0.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.1,0.0,0.0,11.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
1.0,20.0,0.0,0.0,283.0,9354.484111,0.003043735,0.023041703,0.0,0.0,11.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,34.0,910.2333333,0.0,0.023529412,0.0,0.0,12.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,44.0,0.0,0.1,0.0,0.0,5.0,2.0,2.0,3.0,6.0,0.0,0.0,1.0
1.0,150.5,0.0,0.0,18.0,635.3333333,0.0,0.011764706,57.5907585,0.0,11.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,4.0,68.0,0.0,0.05,0.0,0.0,5.0,2.0,2.0,1.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,743.75,0.0,0.016666667,0.0,0.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
7.0,2720.5,3.0,353.4,68.0,5943.547619,0.032236842,0.038623482,0.0,0.0,7.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,223.0,0.066666667,0.133333333,0.0,0.0,3.0,1.0,1.0,8.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,751.3333333,0.0,0.002777778,13.62630613,0.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0
6.0,60.875,0.0,0.0,57.0,3671.675,0.003278689,0.027595628,0.0,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
3.0,204.4,0.0,0.0,4.0,117.0,0.0,0.028571429,0.0,0.0,11.0,2.0,2.0,6.0,2.0,0.0,1.0,0.0
12.0,187.775,0.0,0.0,98.0,2138.481263,0.001886792,0.017985395,0.129676893,0.0,7.0,2.0,5.0,3.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,4.0,39.95,0.0,0.05,0.0,0.0,7.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,577.5416667,0.0,0.011764706,90.9285217,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0
2.0,47.66666667,0.0,0.0,5.0,72.33333333,0.0,0.014285714,0.0,0.0,3.0,1.0,1.0,8.0,2.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,6.0,117.5,0.0,0.033333333,0.0,0.8,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,117.0,0.066666667,0.1,0.0,0.0,5.0,3.0,2.0,1.0,11.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
9.0,250.2222222,5.0,343.875,82.0,5076.380556,0.0,0.010982424,28.41708136,0.0,12.0,3.0,2.0,1.0,13.0,0.0,0.0,1.0
12.0,316.55,3.0,221.0,67.0,1564.444444,0.002631579,0.022549176,1.089771303,0.0,5.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0
