Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,Weekend,VisitorType_New_Visitor,VisitorType_Returning_Visitor
0.0,0.0,0.0,0.0,13.0,231.5,0.015384615,0.046153846,0.0,0.0,5.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,25.0,438.075,0.008,0.024698413,0.0,0.6,5.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
3.0,66.375,0.0,0.0,85.0,3344.958929,0.002325581,0.012754534,0.0,0.0,12.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0
1.0,2.0,0.0,0.0,23.0,1016.160714,0.024347826,0.02402746,0.0,0.0,11.0,3.0,2.0,2.0,13.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,272.0,0.056,0.090666667,0.0,0.8,5.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,24.0,597.8333333,0.008333333,0.020833333,0.0,0.4,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
4.0,155.0,0.0,0.0,31.0,2130.693837,0.025,0.032482778,0.0,0.0,11.0,3.0,2.0,8.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,462.5,0.075,0.0875,0.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0
4.0,245.8,1.0,0.0,28.0,707.9116667,0.0,0.017241379,0.0,0.0,9.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0
3.0,86.0,0.0,0.0,22.0,1187.833333,0.009090909,0.027272727,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,143.0,0.055555556,0.122222222,0.0,1.0,5.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0
2.0,45.0,0.0,0.0,22.0,1662.733333,0.0,0.03015873,5.997142857,1.0,5.0,2.0,2.0,4.0,13.0,1.0,0.0,1.0
1.0,40.5,2.0,1415.0,56.0,1568.65,0.006896552,0.02183908,28.16893067,0.0,11.0,2.0,2.0,1.0,8.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11.0,1.0,8.0,8.0,11.0,1.0,0.0,1.0
4.0,197.0,1.0,25.0,46.0,1596.672282,0.0,0.008,19.92584938,0.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0
13.0,301.5616883,1.0,14.0,55.0,3328.903752,0.007936508,0.014212018,38.60204838,0.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0,59.0,0.0,0.033333333,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
6.0,145.0,6.0,199.0,40.0,1834.166667,0.0,0.006734694,49.47040982,0.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0
11.0,281.6309524,0.0,0.0,54.0,923.6757353,0.0,0.012261867,5.150663602,0.0,3.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,20.0,333.3333333,0.01,0.04,0.0,0.0,11.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
4.0,56.0,2.0,120.0,36.0,998.7416667,0.0,0.014736467,19.44707913,0.2,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0
3.0,43.5,0.0,0.0,30.0,2264.333333,0.0,0.010416667,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,391.25,0.0,0.0125,0.0,0.0,11.0,3.0,2.0,4.0,10.0,1.0,0.0,1.0
4.0,19.8,0.0,0.0,2.0,10.0,0.0125,0.034166667,0.0,0.0,9.0,1.0,1.0,6.0,5.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,5.0,67.0,0.12,0.14,0.0,0.6,5.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.0,100.0,0.0,0.025,0.0,0.0,3.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,19.0,686.5833333,0.0,0.010526316,0.0,0.0,12.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,421.25,0.0,0.013333333,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,78.0,1781.69697,0.003205128,0.015811966,0.0,0.0,3.0,2.0,2.0,8.0,3.0,0.0,0.0,1.0
7.0,624.2,3.0,25.5,52.0,1887.158242,0.003508772,0.011497494,64.08126316,0.0,5.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,63.0,0.0,0.04,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,11.0,203.5,0.018181818,0.042424242,0.0,0.0,12.0,4.0,5.0,3.0,3.0,0.0,0.0,1.0
5.0,86.5,0.0,0.0,68.0,2241.844444,0.010958904,0.023059361,0.0,0.8,5.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,16.0,519.75,0.0125,0.04,0.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0
2.0,61.5,0.0,0.0,15.0,1950.386667,0.0,0.007291667,0.0,0.0,11.0,2.0,10.0,2.0,4.0,1.0,0.0,1.0
13.0,219.475,0.0,0.0,79.0,1828.884048,0.0,0.01252331,5.329743627,0.0,10.0,2.0,2.0,6.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,1653.6,0.016666667,0.027777778,0.0,0.0,7.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,26.0,453.3333333,0.015384615,0.034615385,0.0,0.8,5.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0
14.0,325.48,6.0,22.6,24.0,359.63,0.024324324,0.042342342,0.0,0.0,9.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.1,0.0,0.0,12.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0
1.0,5.0,0.0,0.0,17.0,389.0,0.0,0.041666667,9.297,0.0,5.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,71.0,1799.833333,0.016901408,0.047183099,0.0,0.6,5.0,2.0,4.0,8.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,12.0,136.5,0.016666667,0.033333333,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0
6.0,149.7619048,3.0,267.25,120.0,3934.201024,0.002459016,0.023646,8.788976395,0.0,11.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0
5.0,72.5,0.0,0.0,35.0,2429.8125,0.0,0.023684211,102.4922188,0.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
1.0,585.5,0.0,0.0,80.0,3634.141512,0.004320988,0.007864356,26.41113767,0.0,11.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0
4.0,171.25,0.0,0.0,22.0,851.5595238,0.004545455,0.031907308,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11.0,3.0,2.0,1.0,8.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,8.0,400.8,0.05,0.120833333,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.0,286.5,0.0,0.042857143,0.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0
1.0,9.0,0.0,0.0,11.0,269.96,0.0,0.006666667,0.0,0.0,7.0,3.0,2.0,3.0,4.0,0.0,0.0,1.0
3.0,75.5,1.0,0.0,130.0,4737.087716,0.006060606,0.011475964,43.77424082,0.0,11.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
5.0,49.2,4.0,379.0,5.0,74.6,0.0,0.018181818,8.326728149,0.0,9.0,2.0,2.0,8.0,2.0,0.0,1.0,0.0
1.0,95.33333333,0.0,0.0,16.0,819.3333333,0.0,0.015625,25.25564195,0.0,12.0,2.0,2.0,7.0,2.0,0.0,1.0,0.0
4.0,171.5,0.0,0.0,75.0,2416.060484,0.007699443,0.036664764,0.0,0.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.0,404.5,0.0,0.05,0.0,0.0,11.0,2.0,2.0,1.0,13.0,0.0,0.0,1.0
4.0,107.5333333,2.0,298.0,16.0,570.3333333,0.011764706,0.014705882,0.0,0.0,5.0,3.0,2.0,6.0,13.0,0.0,0.0,1.0
3.0,738.4,0.0,0.0,14.0,698.5833333,0.007692308,0.021153846,0.0,0.0,5.0,3.0,2.0,8.0,2.0,0.0,0.0,1.0
1.0,26.0,1.0,55.0,12.0,457.0,0.014285714,0.04047619,0.0,0.0,3.0,2.0,2.0,9.0,6.0,1.0,0.0,1.0
7.0,114.2,0.0,0.0,26.0,360.1816667,0.0,0.008800253,0.0,0.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0,140.0,0.022222222,0.055555556,0.0,0.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0
10.0,161.7083333,1.0,0.0,126.0,2645.833333,0.004511278,0.01597088,2.776907268,0.6,5.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,68.0,3177.791667,0.005970149,0.011488014,0.0,0.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,15.0,270.0,0.028571429,0.035714286,0.0,0.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,118.3333333,0.033333333,0.044444444,0.0,0.0,11.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0
9.0,474.0,0.0,0.0,19.0,805.65,0.001242236,0.019397993,0.0,0.0,11.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
2.0,67.0,0.0,0.0,10.0,234.6384615,0.054545455,0.064935065,0.0,0.0,11.0,3.0,2.0,3.0,13.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,58.0,3200.366667,0.003448276,0.027586207,0.0,0.0,3.0,2.0,2.0,6.0,1.0,0.0,0.0,1.0
7.0,67.0,2.0,725.5,101.0,4713.8,0.009444444,0.010481956,20.62474136,0.0,5.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,2.0,34.2,0.0,0.1,0.0,0.0,9.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0
2.0,17.0,1.0,105.0,9.0,148.25,0.02,0.022,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
5.0,37.0,1.0,16.0,18.0,463.5,0.0,0.004545455,0.0,0.0,5.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0
